saltillo_id,form,normalized_form,search_form,saltillo_glyphs,saltillo_count,position,saltillo_indexes,source_field,field_index,token_ordinal,context_index,context,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
SAL-000249,chi’rá,chiʼrá,chiʼra,’,1,Medial,3,Variante,1,1,10,futuro de chi’rá,RD-000728,Chi’rimea,,Sin clasificar,Amanecerá,5,4,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000250,chi’ráami,chiʼráami,chiʼraami,’,1,Medial,3,Ejemplo,1,1,6,[pp.: chi’ráami].,RD-000717,Chi’rá,Vi,Vi,"Estar tierno (elote, calabaza)",2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000251,chi’ráami,chiʼráami,chiʼraami,’,1,Medial,3,Variante,1,1,5,pp.: chi’ráami,RD-000717,Chi’rá,Vi,Vi,"Estar tierno (elote, calabaza)",2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000252,Chi’rana,chiʼrana,chiʼrana,’,1,Medial,3,Ejemplo,1,2,67,Ripuchí chi’ránarini macúsahua jiti. Aplasté la pulga con mi dedo. Chi’rana. Vt aplastar (con el dedo).,RD-000718,Chi’rá,Vt,Vt,aplastar,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000253,chi’ránarini,chiʼránarini,chiʼranarini,’,1,Medial,3,Ejemplo,1,1,8,Ripuchí chi’ránarini macúsahua jiti. Aplasté la pulga con mi dedo. Chi’rana. Vt aplastar (con el dedo).,RD-000718,Chi’rá,Vt,Vt,aplastar,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000254,chi'rásiachi,chiʼrásiachi,chiʼrasiachi,',1,Medial,3,Ejemplo,1,4,120,"Bi'yá rocogó, en la madrugada. Bi'yá chónachi, temprano (todavía está obscuro). Bi'yábijí, hoy temprano (todavía). Biyá chi'rásiachi, madrugada.",RD-000291,Bi'yá,Adv,Adv,Temprano,1,1,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000255,Chi’ré,chiʼré,chiʼre,’,1,Medial,3,Lema,1,1,0,Chi’ré,RD-000720,Chi’ré,,Sin clasificar,Importar,2,2,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000256,Chi’ré,chiʼré,chiʼre,’,1,Medial,3,Lema,1,1,0,Chi’ré,RD-000721,Chi’ré,Vi,Vi,"1. pasar (un tiempo), pernoctar",2,2,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000257,chi'reba,chiʼreba,chiʼreba,',1,Medial,3,Ejemplo,1,2,84,"Echo'ná cahuichí bitébari. Allí, en el campo, pasó la noche. [fut.: bitebama] Véase chi'reba",RD-000283,Biteba,Vi,Vi,"Pasar la noche, pernoctar",2,2,SRC-02,DICCIONARIO raramuri.pdf,18,18,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000258,Chi’reba,chiʼreba,chiʼreba,’,1,Medial,3,Lema,1,1,0,Chi’reba,RD-000722,Chi’reba,Vi,Vi,"Pasarea la noche, posar",2,2,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000259,chi’rébarini,chiʼrébarini,chiʼrebarini,’,1,Medial,3,Ejemplo,1,1,5,Gará chi’rébarini. Pasé bien la noche. Jena’í chi’ribámani. Aquí voy a pasar la noche.,RD-000722,Chi’reba,Vi,Vi,"Pasarea la noche, posar",1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000260,chi’rema,chiʼrema,chiʼrema,’,1,Medial,3,Ejemplo,1,3,70,Ma ocuá chi’reri. Ya hace dos días (pasaron dos noches). Ba’arí nahuó chi’rema. Mañana va a hacer cuatro días. Ocuá chi’rigá cu norínamani. Después de dos días regresaré.,RD-000721,Chi’ré,Vi,Vi,"1. pasar (un tiempo), pernoctar",1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000261,chi’reri,chiʼreri,chiʼreri,’,1,Medial,3,Ejemplo,1,1,8,Ma ocuá chi’reri. Ya hace dos días (pasaron dos noches). Ba’arí nahuó chi’rema. Mañana va a hacer cuatro días. Ocuá chi’rigá cu norínamani. Después de dos días regresaré.,RD-000721,Chi’ré,Vi,Vi,"1. pasar (un tiempo), pernoctar",1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000262,chi’ribámani,chiʼribámani,chiʼribamani,’,1,Medial,3,Ejemplo,1,3,46,Gará chi’rébarini. Pasé bien la noche. Jena’í chi’ribámani. Aquí voy a pasar la noche.,RD-000722,Chi’reba,Vi,Vi,"Pasarea la noche, posar",1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000263,chi’rigá,chiʼrigá,chiʼriga,’,1,Medial,3,Ejemplo,1,4,116,Ma ocuá chi’reri. Ya hace dos días (pasaron dos noches). Ba’arí nahuó chi’rema. Mañana va a hacer cuatro días. Ocuá chi’rigá cu norínamani. Después de dos días regresaré.,RD-000721,Chi’ré,Vi,Vi,"1. pasar (un tiempo), pernoctar",1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000264,chi’rima,chiʼrima,chiʼrima,’,1,Medial,3,Ejemplo,1,2,24,[pret.: chi’riri; fut.: chi’rima]. Chi’rinana. Echará chispas (una persona),RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000265,chi’rima,chiʼrima,chiʼrima,’,1,Medial,3,Variante,1,2,23,pret.: chi’riri; fut.: chi’rima,RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000266,chi’riméa,chiʼriméa,chiʼrimea,’,1,Medial,3,Ejemplo,1,2,61,Pe arí chi’riméaré. Tal vez va a amanecer en un rato. [fut.: chi’riméa].,RD-000716,Chi’rá,Vi,Vi,Amanecer (el día),2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000267,chi’riméa,chiʼriméa,chiʼrimea,’,1,Medial,3,Variante,1,1,6,fut.: chi’riméa,RD-000716,Chi’rá,Vi,Vi,Amanecer (el día),2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000268,Chi’rimea,chiʼrimea,chiʼrimea,’,1,Medial,3,Lema,1,1,0,Chi’rimea,RD-000728,Chi’rimea,,Sin clasificar,Amanecerá,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000269,chi’riméaré,chiʼriméaré,chiʼrimeare,’,1,Medial,3,Ejemplo,1,1,7,Pe arí chi’riméaré. Tal vez va a amanecer en un rato. [fut.: chi’riméa].,RD-000716,Chi’rá,Vi,Vi,Amanecer (el día),1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000270,Chi’rina,chiʼrina,chiʼrina,’,1,Medial,3,Lema,1,1,0,Chi’rina,RD-000729,Chi’rina,Vt,Vt,Hacer echar chispas,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000271,chi’rinama,chiʼrinama,chiʼrinama,’,1,Medial,3,Ejemplo,1,1,7,[fut.: chi’rinama].,RD-000729,Chi’rina,Vt,Vt,Hacer echar chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000272,chi’rinama,chiʼrinama,chiʼrinama,’,1,Medial,3,Variante,1,1,6,fut.: chi’rinama,RD-000729,Chi’rina,Vt,Vt,Hacer echar chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000273,Chi’rinana,chiʼrinana,chiʼrinana,’,1,Medial,3,Ejemplo,1,3,35,[pret.: chi’riri; fut.: chi’rima]. Chi’rinana. Echará chispas (una persona),RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000274,Chi’riní,chiʼriní,chiʼrini,’,1,Medial,3,Lema,1,1,0,Chi’riní,RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,1,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000275,chi’riri,chiʼriri,chiʼriri,’,1,Medial,3,Ejemplo,1,1,8,[pret.: chi’riri; fut.: chi’rima]. Chi’rinana. Echará chispas (una persona),RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000276,chi’riri,chiʼriri,chiʼriri,’,1,Medial,3,Variante,1,1,7,pret.: chi’riri; fut.: chi’rima,RD-000730,Chi’riní,Vi,Vi,Estar echando chispas,2,1,SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000277,Chi’rirú,chiʼrirú,chiʼriru,’,1,Medial,3,Lema,1,1,0,Chi’rirú,RD-000731,Chi’rirú,Vt,Vt,Llevar (en la punta de un palito),1,1,SRC-02,DICCIONARIO raramuri.pdf,36,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000278,chi’riruca,chiʼriruca,chiʼriruca,’,1,Medial,3,Ejemplo,1,2,34,Mani mi’yair biré sayahui; cusiti chi’riruca micabé pámani. Ya maté una víbora de cascabel; la llevaré en la punta de un palito para tirarla lejos.,RD-000731,Chi’rirú,Vt,Vt,Llevar (en la punta de un palito),1,1,SRC-02,DICCIONARIO raramuri.pdf,36,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000279,chi’riruri,chiʼriruri,chiʼriruri,’,1,Medial,3,Ejemplo,1,1,8,Rohuera chi’riruri. Tiró el aro con un palito.,RD-000732,Chi’riruri,S,S,El palo con que las mujeres tiran los aros cuando corren en las carreras.,2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000280,Chi’riruri,chiʼriruri,chiʼriruri,’,1,Medial,3,Lema,1,1,0,Chi’riruri,RD-000732,Chi’riruri,S,S,El palo con que las mujeres tiran los aros cuando corren en las carreras.,2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000281,Chi’ró,chiʼró,chiʼro,’,1,Medial,3,Lema,1,1,0,Chi’ró,RD-000733,Chi’ró,Vi,Vi,"Salpicar, aletear, brincar",1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000282,chi’roma,chiʼroma,chiʼroma,’,1,Medial,3,Ejemplo,1,1,31,"Ma pohuasa biré rochí, arí hue chi’roma. Cuando se agarra un pez con el anzuelo, entonces aletea mucho. Chi’ronó. Estar salpicando.",RD-000733,Chi’ró,Vi,Vi,"Salpicar, aletear, brincar",1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000283,Chi’ronó,chiʼronó,chiʼrono,’,1,Medial,3,Ejemplo,1,2,104,"Ma pohuasa biré rochí, arí hue chi’roma. Cuando se agarra un pez con el anzuelo, entonces aletea mucho. Chi’ronó. Estar salpicando.",RD-000733,Chi’ró,Vi,Vi,"Salpicar, aletear, brincar",1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000284,Chi’yé,chiʼyé,chiʼye,’,1,Medial,3,Lema,1,1,0,Chi’yé,RD-000736,Chi’yé,S,S,Cuñado (esposo de la hermana mayor).,1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000285,cho’huá,choʼhuá,choʼhua,’,1,Medial,3,Ejemplo,1,1,14,Nijeni sinibí cho’huá echi na’í maparini cu simea bitichí jonsa. Yo siempre apago la lumbre cuando salgo de la casa.,RD-000750,Cho’huá,Vt,Vt,"Apagar, extinguir (lumbre)",2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000286,Cho’huá,choʼhuá,choʼhua,’,1,Medial,3,Lema,1,1,0,Cho’huá,RD-000750,Cho’huá,Vt,Vt,"Apagar, extinguir (lumbre)",2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000287,Cho’huí,choʼhuí,choʼhui,’,1,Medial,3,Lema,1,1,0,Cho’huí,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",1,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000288,cho’huimea,choʼhuimea,choʼhuimea,’,1,Medial,3,Ejemplo,1,4,70,Ma cho’huiri na’ique. Ya se apagó la lumbre. [pret.: cho’huiri; fut.: cho’huimea].,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000289,cho’huimea,choʼhuimea,choʼhuimea,’,1,Medial,3,Variante,1,2,24,pret.: cho’huiri; fut.: cho’huimea,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",2,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000290,cho’huiri,choʼhuiri,choʼhuiri,’,1,Medial,3,Ejemplo,1,1,3,Ma cho’huiri na’ique. Ya se apagó la lumbre. [pret.: cho’huiri; fut.: cho’huimea].,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",3,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000291,cho’huiri,choʼhuiri,choʼhuiri,’,1,Medial,3,Ejemplo,1,3,53,Ma cho’huiri na’ique. Ya se apagó la lumbre. [pret.: cho’huiri; fut.: cho’huimea].,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",3,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000292,cho’huiri,choʼhuiri,choʼhuiri,’,1,Medial,3,Variante,1,1,7,pret.: cho’huiri; fut.: cho’huimea,RD-000751,Cho’huí,Vi,Vi,"Apagarse, extinguirse",3,1,SRC-02,DICCIONARIO raramuri.pdf,37,37,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000293,Cho’má,choʼmá,choʼma,’,1,Medial,3,Lema,1,1,0,Cho’má,RD-000752,Cho’má,,Sin clasificar,1. s Moco 2. vi Resfriarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,37,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000294,Cho’mabú,choʼmabú,choʼmabu,’,1,Medial,3,Lema,1,1,0,Cho’mabú,RD-000754,Cho’mabú,Vi,Vi,Limpiarse la nariz,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000295,Cho’mácara,choʼmácara,choʼmacara,’,1,Medial,3,Lema,1,1,0,Cho’mácara aní,RD-000755,Cho’mácara aní,,Sin clasificar,Estar ronco,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000296,Cho’maná,choʼmaná,choʼmana,’,1,Medial,3,Lema,1,1,0,Cho’maná,RD-000756,Cho’maná,Vi,Vi,Tener catarro,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000297,Cho’márachi,choʼmárachi,choʼmarachi,’,1,Medial,3,Lema,1,1,0,Cho’márachi,RD-000757,Cho’márachi,S,S,Hoyo de la nariz,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000298,Cho’mé,choʼmé,choʼme,’,1,Medial,3,Ejemplo,1,3,75,Echo tohuí hue cho’meami ju. Ese niño tiene mucho moco. Cho’méami. Mocoso. Cho’mé. Vi Tener moco.,RD-000752,Cho’má,,Sin clasificar,1. s Moco 2. vi Resfriarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,37,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000299,cho’meami,choʼmeami,choʼmeami,’,1,Medial,3,Ejemplo,1,1,15,Echo tohuí hue cho’meami ju. Ese niño tiene mucho moco. Cho’méami. Mocoso. Cho’mé. Vi Tener moco.,RD-000752,Cho’má,,Sin clasificar,1. s Moco 2. vi Resfriarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,37,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000300,Cho’méami,choʼméami,choʼmeami,’,1,Medial,3,Ejemplo,1,2,56,Echo tohuí hue cho’meami ju. Ese niño tiene mucho moco. Cho’méami. Mocoso. Cho’mé. Vi Tener moco.,RD-000752,Cho’má,,Sin clasificar,1. s Moco 2. vi Resfriarse,1,1,SRC-02,DICCIONARIO raramuri.pdf,37,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000301,Cho’ná,choʼná,choʼna,’,1,Medial,3,Lema,1,1,0,Cho’ná,RD-000759,Cho’ná,Vt,Vt,"Pegar (con la mano), abofetear, golpear (con alguna cosa)",1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000302,cho'nari,choʼnari,choʼnari,',1,Medial,3,Ejemplo,1,1,15,Tamí banarachi cho'nari. Me pegó en la mejilla. Banachí en la mejilla. Nijé banará. Mi mejilla.,RD-000174,Baná,S,S,Mejilla,2,2,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000303,cho’nari,choʼnari,choʼnari,’,1,Medial,3,Ejemplo,1,1,16,"Sicati capóriga cho’nari. Doblando el puño, le pegó. [fut.: cho’nimea]. Matochi cho’nogá. Tocando le hombro.",RD-000759,Cho’ná,Vt,Vt,"Pegar (con la mano), abofetear, golpear (con alguna cosa)",2,2,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000304,cho’nimea,choʼnimea,choʼnimea,’,1,Medial,3,Ejemplo,1,2,60,"Sicati capóriga cho’nari. Doblando el puño, le pegó. [fut.: cho’nimea]. Matochi cho’nogá. Tocando le hombro.",RD-000759,Cho’ná,Vt,Vt,"Pegar (con la mano), abofetear, golpear (con alguna cosa)",2,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000305,cho’nimea,choʼnimea,choʼnimea,’,1,Medial,3,Variante,1,1,6,fut.: cho’nimea,RD-000759,Cho’ná,Vt,Vt,"Pegar (con la mano), abofetear, golpear (con alguna cosa)",2,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000306,cho’nogá,choʼnogá,choʼnoga,’,1,Medial,3,Ejemplo,1,3,80,"Sicati capóriga cho’nari. Doblando el puño, le pegó. [fut.: cho’nimea]. Matochi cho’nogá. Tocando le hombro.",RD-000759,Cho’ná,Vt,Vt,"Pegar (con la mano), abofetear, golpear (con alguna cosa)",1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000307,cho'ó,choʼó,choʼo,',1,Medial,3,Ejemplo,1,1,56,"Binoy acara, su cara. Binoy acárachi, en su cara. Véase cho'ó.",RD-000006,Acá,S,S,"Cara, nariz",2,2,SRC-02,DICCIONARIO raramuri.pdf,3,3,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000308,Cho’ó,choʼó,choʼo,’,1,Medial,3,Lema,1,1,0,Cho’ó,RD-000762,Cho’ó,S,S,Hocico,2,2,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000309,Cho’obáchari,choʼobáchari,choʼobachari,’,1,Medial,3,Lema,1,1,0,Cho’obáchari,RD-000763,Cho’obáchari,S,S,Máscara,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000310,Cho’ohué,choʼohué,choʼohue,’,1,Medial,3,Lema,1,1,0,Cho’ohué,RD-000764,Cho’ohué,Vi,Vi,Moverse el hocico,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000311,Cho’ojí,choʼojí,choʼoji,’,1,Medial,3,Lema,1,1,0,Cho’ojí,RD-000765,Cho’ojí,Vt,Vt,Amarrar el hocico (a un animal),1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000312,cho’omaba,choʼomaba,choʼomaba,’,1,Medial,3,Ejemplo,1,1,15,Jaré muguí hue cho’omaba mapujiti hue rihuera. Algunas mujeres se tapan la boca porque tienen vergüenza.,RD-000766,Cho’omaba,Vt,Vt,Taparse la boca y nariz (por vergüenza),2,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000313,Cho’omaba,choʼomaba,choʼomaba,’,1,Medial,3,Lema,1,1,0,Cho’omaba,RD-000766,Cho’omaba,Vt,Vt,Taparse la boca y nariz (por vergüenza),2,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000314,cho'orá,choʼorá,choʼora,',1,Medial,3,Ejemplo,1,1,64,Cahué acará.herradura. Cahué buquéami. Dueño del caballo. Cahué cho'orá. El hocico del caballo. Cahué huasira. La cola del caballo Cahué muquira. Yegua. Cahué ropara. Vientre del caballo.,RD-000379,Cahué,S,S,Caballo,3,3,SRC-02,DICCIONARIO raramuri.pdf,22,22,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000315,cho’ora,choʼora,choʼora,’,1,Medial,3,Ejemplo,1,1,6,Cahué cho’ora. El hocico del caballo. Churuguí cho’orá. El pico del pájaro.,RD-000762,Cho’ó,S,S,Hocico,1,1,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000316,cho’orá,choʼorá,choʼora,’,1,Medial,3,Ejemplo,1,2,47,Cahué cho’ora. El hocico del caballo. Churuguí cho’orá. El pico del pájaro.,RD-000762,Cho’ó,S,S,Hocico,3,3,SRC-02,DICCIONARIO raramuri.pdf,38,38,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000317,cho’orá,choʼorá,choʼora,’,1,Medial,3,Ejemplo,1,1,9,Churuguí cho’orá. Pico de pájaro. Churuguí rosorá. El nido del pájaro.,RD-000827,Churuguí,S,S,pájaro,3,3,SRC-02,DICCIONARIO raramuri.pdf,41,41,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000318,Cho’rí,choʼrí,choʼri,’,1,Medial,3,Lema,1,1,0,Cho’rí,RD-000780,Cho’rí,S,S,Mata extendida; sirve como quelite,1,1,SRC-02,DICCIONARIO raramuri.pdf,39,39,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000319,Chu’huá,chuʼhuá,chuʼhua,’,1,Medial,3,Lema,1,1,0,Chu’huá,RD-000794,Chu’huá,S,S,Tipo de quelite con hojas anchas,1,1,SRC-02,DICCIONARIO raramuri.pdf,39,39,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000320,Chu’huechi,chuʼhuechi,chuʼhuechi,’,1,Medial,3,Lema,1,1,0,Chu’huechi,RD-000796,Chu’huechi,S,S,"1. panteón 2. sepulcro, tumba",1,1,SRC-02,DICCIONARIO raramuri.pdf,39,39,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000321,Chu’huépari,chuʼhuépari,chuʼhuepari,’,1,Medial,3,Lema,1,1,0,Chu’huépari,RD-000797,Chu’huépari,S,S,Pájaro saltapared,1,1,SRC-02,DICCIONARIO raramuri.pdf,39,39,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000322,Chu’huí,chuʼhuí,chuʼhui,’,1,Medial,3,Ejemplo,1,1,0,Chu’huí inaro. Anda un espanto. Chu’huí matóamo ‘yena. Anda llevando un cadáver.,RD-000799,Chu’huí,S,S,"1. espíritu, espanto, fantasma 2. cadáver",3,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000323,Chu’huí,chuʼhuí,chuʼhui,’,1,Medial,3,Ejemplo,1,2,32,Chu’huí inaro. Anda un espanto. Chu’huí matóamo ‘yena. Anda llevando un cadáver.,RD-000799,Chu’huí,S,S,"1. espíritu, espanto, fantasma 2. cadáver",3,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000324,Chu’huí,chuʼhuí,chuʼhui,’,1,Medial,3,Lema,1,1,0,Chu’huí,RD-000799,Chu’huí,S,S,"1. espíritu, espanto, fantasma 2. cadáver",3,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000325,Chu’huiró,chuʼhuiró,chuʼhuiro,’,1,Medial,3,Lema,1,1,0,Chu’huiró,RD-000800,Chu’huiró,Vt,Vt,Sepultar enterrar,1,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000326,chu’huirótami,chuʼhuirótami,chuʼhuirotami,’,1,Medial,3,Ejemplo,1,1,6,[pp.: chu’huirótami].,RD-000800,Chu’huiró,Vt,Vt,Sepultar enterrar,2,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000327,chu’huirótami,chuʼhuirótami,chuʼhuirotami,’,1,Medial,3,Variante,1,1,5,pp.: chu’huirótami,RD-000800,Chu’huiró,Vt,Vt,Sepultar enterrar,2,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
SAL-000328,Chu’má,chuʼmá,chuʼma,’,1,Medial,3,Lema,1,1,0,Chu’má,RD-000801,Chu’má,Vt,Vt,"Chupar, picotear",1,1,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y fonológico
