variant_id,form_a,form_b,form_a_normalized,form_b_normalized,pattern,relation_type,derivation_method,entry_id,entry_ids,related_entry_id,classification,evidence,source_code,source_document,page_start,page_end,source_status,validation_status
VAR-000299,Coché,Cochí,coche,cochi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000480,RD-000480|RD-000483,RD-000483,Vi | Vi sing,RD-000480: Coché | RD-000483: Cochí,SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000300,Coché,Cochi,coche,cochi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000480,RD-000480|RD-000484,RD-000484,Vi | S esp,"RD-000480: Coché | RD-000484: Cochi, cohuí",SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000301,Cumé,Cumí,cume,cumi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000582,RD-000582|RD-000583,RD-000583,Vt | Vt,RD-000582: Cumé | RD-000583: Cumí,SRC-02,DICCIONARIO raramuri.pdf,31,31,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000302,Cumé,Cumi,cume,cumi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000582,RD-000582|RD-000584,RD-000584,Vt | Adv,RD-000582: Cumé | RD-000584: Cumi,SRC-02,DICCIONARIO raramuri.pdf,31,31,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000303,Cupé,Cupí,cupe,cupi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000592,RD-000592|RD-000593,RD-000593,Vi | Vi,RD-000592: Cupé | RD-000593: Cupí,SRC-02,DICCIONARIO raramuri.pdf,31,31,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000304,Cusé,Cusí,cuse,cusi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000609,RD-000609|RD-000614,RD-000614,Vt | S,RD-000609: Cusé | RD-000614: Cusí,SRC-02,DICCIONARIO raramuri.pdf,32,32,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000305,Cusé,Cusí,cuse,cusi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000609,RD-000609|RD-000615,RD-000615,Vt | Vt,RD-000609: Cusé | RD-000615: Cusí,SRC-02,DICCIONARIO raramuri.pdf,32,32,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000306,Echi,Ichí,echi,ichi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000836,RD-000836|RD-001062,RD-001062,Pron dem | S,RD-000836: Echi | RD-001062: Ichí,SRC-02,DICCIONARIO raramuri.pdf,41,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000307,Huaqué,Huaquí,huaque,huaqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-000898,RD-000898|RD-000899,RD-000899,Vt | S,RD-000898: Huaqué | RD-000899: Huaquí,SRC-02,DICCIONARIO raramuri.pdf,43,43,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000308,Huaré,Huari,huare,huari,i/e,Gráfica,Comparación automática de lemas documentados,RD-000906,RD-000906|RD-000907,RD-000907,Adv | S esp,RD-000906: Huaré | RD-000907: Huari,SRC-02,DICCIONARIO raramuri.pdf,43,43,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000309,Huenomí,Huinomí,huenomi,huinomi,i/e,Gráfica,Comparación automática de lemas documentados,RD-000943,RD-000943|RD-000999,RD-000999,S | S,RD-000943: Huenomí | RD-000999: Huinomí,SRC-02,DICCIONARIO raramuri.pdf,45,47,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000310,Huera,Huirá,huera,huira,i/e,Gráfica,Comparación automática de lemas documentados,RD-000946,RD-000946|RD-001010,RD-001010,Vt | Vt,RD-000946: Huera | RD-001010: Huirá,SRC-02,DICCIONARIO raramuri.pdf,45,48,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000311,Hui´ré,Hui’rí,hui're,hui'ri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001009,RD-001009|RD-001016,RD-001016,Vi | Vi,RD-001009: Hui´ré | RD-001016: Hui’rí,SRC-02,DICCIONARIO raramuri.pdf,47,48,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000312,Hui’ré,Hui’rí,hui're,hui'ri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001015,RD-001015|RD-001016,RD-001016,Adj | Vi,RD-001015: Hui’ré | RD-001016: Hui’rí,SRC-02,DICCIONARIO raramuri.pdf,48,48,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000313,I’hueri,I’huiri,i'hueri,i'huiri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001079,RD-001079|RD-001085,RD-001085,Adj pl | S,RD-001079: I’hueri | RD-001085: I’huiri,SRC-02,DICCIONARIO raramuri.pdf,50,51,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000314,Iché,Ichí,iche,ichi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001060,RD-001060|RD-001062,RD-001062,Vi | S,RD-001060: Iché | RD-001062: Ichí,SRC-02,DICCIONARIO raramuri.pdf,50,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000315,Iché,Ichí,iche,ichi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001061,RD-001061|RD-001062,RD-001062,Vt | S,RD-001061: Iché | RD-001062: Ichí,SRC-02,DICCIONARIO raramuri.pdf,50,50,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000316,Iqué,Iquí,ique,iqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001101,RD-001101|RD-001102,RD-001102,Vt | Vi,RD-001101: Iqué | RD-001102: Iquí,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000317,Iqué,Iquí,ique,iqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001101,RD-001101|RD-001103,RD-001103,Vt | Vt,RD-001101: Iqué | RD-001103: Iquí,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000318,Iré,Irí,ire,iri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001111,RD-001111|RD-001113,RD-001113,Vi | S,RD-001111: Iré | RD-001113: Irí,SRC-02,DICCIONARIO raramuri.pdf,51,52,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000319,Jubé,Jubí,jube,jubi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001177,RD-001177|RD-001181,RD-001181,Vt | S pl,RD-001177: Jubé | RD-001181: Jubí,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000320,Jubé,Jubí,jube,jubi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001178,RD-001178|RD-001181,RD-001181,Vi pl | S pl,RD-001178: Jubé | RD-001181: Jubí,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000321,Lohué,Lohuí,lohue,lohui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001211,RD-001211|RD-001213,RD-001213,Vt | Vi,RD-001211: Lohué | RD-001213: Lohuí,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000322,Lohuera,Lohuira,lohuera,lohuira,i/e,Gráfica,Comparación automática de lemas documentados,RD-001212,RD-001212|RD-001215,RD-001215,S | Vt,RD-001212: Lohuera | RD-001215: Lohuira,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000323,Maré,Marí,mare,mari,i/e,Gráfica,Comparación automática de lemas documentados,RD-001272,RD-001272|RD-001273,RD-001273,"Vi | S, adj",RD-001272: Maré | RD-001273: Marí,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000324,Maré,Marí,mare,mari,i/e,Gráfica,Comparación automática de lemas documentados,RD-001272,RD-001272|RD-001274,RD-001274,Vi | S,RD-001272: Maré | RD-001274: Marí,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000325,Meta,Mitá,meta,mita,i/e,Gráfica,Comparación automática de lemas documentados,RD-001299,RD-001299|RD-001331,RD-001331,Vt | Vt,RD-001299: Meta | RD-001331: Mitá,SRC-02,DICCIONARIO raramuri.pdf,56,57,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000326,Miché,Michí,miche,michi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001307,RD-001307|RD-001308,RD-001308,Vi | Vt,RD-001307: Miché | RD-001308: Michí,SRC-02,DICCIONARIO raramuri.pdf,56,56,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000327,Mo’hué,Mo’huí,mo'hue,mo'hui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001351,RD-001351|RD-001353,RD-001353,Vt | Vi pl,RD-001351: Mo’hué | RD-001353: Mo’huí,SRC-02,DICCIONARIO raramuri.pdf,57,58,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000328,Mo’oré,Mo’orí,mo'ore,mo'ori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001363,RD-001362|RD-001363,RD-001362,S sing | Vi,RD-001362: Mo’orí | RD-001363: Mo’oré,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000329,Moré,Morí,more,mori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001364,RD-001364|RD-001365,RD-001365,Vi | S,RD-001364: Moré | RD-001365: Morí,SRC-02,DICCIONARIO raramuri.pdf,58,58,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000330,Muné,Muní,mune,muni,i/e,Gráfica,Comparación automática de lemas documentados,RD-001404,RD-001404|RD-001405,RD-001405,Vt | S,RD-001404: Muné | RD-001405: Muní,SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000331,Na’é,Na’í,na'e,na'i,i/e,Gráfica,Comparación automática de lemas documentados,RD-001459,RD-001459|RD-001475,RD-001475,Vt | Adj,"RD-001459: Na’é | RD-001475: Na’í, naíbi",SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000332,Na’é,Na’í,na'e,na'i,i/e,Gráfica,Comparación automática de lemas documentados,RD-001459,RD-001459|RD-001476,RD-001476,Vt | S,RD-001459: Na’é | RD-001476: Na’í,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000333,Nahuesa,Nahuisa,nahuesa,nahuisa,i/e,Gráfica,Comparación automática de lemas documentados,RD-001469,RD-001469|RD-001471,RD-001471,Vt | Vi,RD-001469: Nahuesa | RD-001471: Nahuisa,SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000334,Naqué,Naquí,naque,naqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001520,RD-001520|RD-001522,RD-001522,Vi | Vi,RD-001520: Naqué | RD-001522: Naquí,SRC-02,DICCIONARIO raramuri.pdf,62,62,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000335,Naré,nari,nare,nari,i/e,Gráfica,Comparación automática de lemas documentados,RD-001530,RD-001428|RD-001530,RD-001428,Pron | Vt,"RD-001428: Na, nari | RD-001530: Naré",SRC-02,DICCIONARIO raramuri.pdf,59,62,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000336,Naré,Nari,nare,nari,i/e,Gráfica,Comparación automática de lemas documentados,RD-001530,RD-001530|RD-001533,RD-001533,Vt,RD-001530: Naré | RD-001533: Nari,SRC-02,DICCIONARIO raramuri.pdf,62,62,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000337,Nateguí,Natiguí,nategui,natigui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001556,RD-001556|RD-001563,RD-001563,Vi,"RD-001556: Nateguí | RD-001563: Natiguí, nateguí",SRC-02,DICCIONARIO raramuri.pdf,63,63,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000338,nateguí,Natiguí,nategui,natigui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001563,RD-001563,,Vi | Vi,"RD-001563: Natiguí, nateguí | RD-001563: Natiguí, nateguí",SRC-02,DICCIONARIO raramuri.pdf,63,63,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000339,Natiguí,nateguí,natigui,nategui,i/e,Gráfica,Explícita en el lema,RD-001563,RD-001563,,Vi,"Natiguí, nateguí",SRC-02,DICCIONARIO raramuri.pdf,63,63,Transcrito,Pendiente de cotejo lingüístico
VAR-000340,Nehuará,Níhuara,nehuara,nihuara,i/e,Gráfica,Comparación automática de lemas documentados,RD-001578,RD-001578|RD-001599,RD-001599,Vi,RD-001578: Nehuará | RD-001599: Níhuara,SRC-02,DICCIONARIO raramuri.pdf,63,64,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000341,Nijé,Nijí,nije,niji,i/e,Gráfica,Comparación automática de lemas documentados,RD-001609,RD-001609|RD-001611,RD-001611,Pron | Vt,RD-001609: Nijé | RD-001611: Nijí,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000342,Noqué,noquí,noque,noqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001668,RD-001662|RD-001668,RD-001662,Adv | Vt,"RD-001662: Noguí, noquí | RD-001668: Noqué",SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000343,Noqué,Noquí,noque,noqui,i/e,Gráfica,Comparación automática de lemas documentados,RD-001668,RD-001668|RD-001669,RD-001669,Vt,RD-001668: Noqué | RD-001669: Noquí,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000344,Noré,Norí,nore,nori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001672,RD-001672|RD-001677,RD-001677,Vt | S,RD-001672: Noré | RD-001677: Norí,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000345,Noré,Norí,nore,nori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001672,RD-001672|RD-001678,RD-001678,Vt | S,RD-001672: Noré | RD-001678: Norí,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000346,Noré,Norí,nore,nori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001673,RD-001673|RD-001677,RD-001677,Vi | S,RD-001673: Noré | RD-001677: Norí,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000347,Noré,Norí,nore,nori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001673,RD-001673|RD-001678,RD-001678,Vi | S,RD-001673: Noré | RD-001678: Norí,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000348,Norera,Norira,norera,norira,i/e,Gráfica,Comparación automática de lemas documentados,RD-001676,RD-001676|RD-001681,RD-001681,Vt | Vi,RD-001676: Norera | RD-001681: Norira,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000349,Oré,Orí,ore,ori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001761,RD-001761|RD-001765,RD-001765,S | S,RD-001761: Oré | RD-001765: Orí,SRC-02,DICCIONARIO raramuri.pdf,67,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000350,Oré,Orí,ore,ori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001761,RD-001761|RD-001766,RD-001766,S | Adj,RD-001761: Oré | RD-001766: Orí,SRC-02,DICCIONARIO raramuri.pdf,67,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000351,Oré,Orí,ore,ori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001761,RD-001761|RD-001767,RD-001767,S | Vt,RD-001761: Oré | RD-001767: Orí,SRC-02,DICCIONARIO raramuri.pdf,67,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000352,Oré,Ori,ore,ori,i/e,Gráfica,Comparación automática de lemas documentados,RD-001761,RD-001761|RD-001768,RD-001768,S | Vt pret,RD-001761: Oré | RD-001768: Ori,SRC-02,DICCIONARIO raramuri.pdf,67,68,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000353,Pechi,Pichí,pechi,pichi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001825,RD-001825|RD-001837,RD-001837,S | Vt,RD-001825: Pechi | RD-001837: Pichí,SRC-02,DICCIONARIO raramuri.pdf,69,69,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000354,Perí,Piri,peri,piri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001831,RD-001831|RD-001846,RD-001846,S,RD-001831: Perí | RD-001846: Piri,SRC-02,DICCIONARIO raramuri.pdf,69,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000355,Piché,Pichí,piche,pichi,i/e,Gráfica,Comparación automática de lemas documentados,RD-001836,RD-001836|RD-001837,RD-001837,Prep | Vt,RD-001836: Piché | RD-001837: Pichí,SRC-02,DICCIONARIO raramuri.pdf,69,69,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000356,Piré,Piri,pire,piri,i/e,Gráfica,Comparación automática de lemas documentados,RD-001844,RD-001844|RD-001846,RD-001846,Vi pl,RD-001844: Piré | RD-001846: Piri,SRC-02,DICCIONARIO raramuri.pdf,70,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000357,Quepu,Quipú,quepu,quipu,i/e,Gráfica,Comparación automática de lemas documentados,RD-001867,RD-001867|RD-001888,RD-001888,Pron | Vt,RD-001867: Quepu | RD-001888: Quipú,SRC-02,DICCIONARIO raramuri.pdf,70,71,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000358,Quepu,Quipu,quepu,quipu,i/e,Gráfica,Comparación automática de lemas documentados,RD-001867,RD-001867|RD-001889,RD-001889,Pron | Adv,RD-001867: Quepu | RD-001889: Quipu,SRC-02,DICCIONARIO raramuri.pdf,70,71,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000359,Ri’é,Ri’í,ri'e,ri'i,i/e,Gráfica,Comparación automática de lemas documentados,RD-001998,RD-001998|RD-002014,RD-002014,Vi sing | Vi,RD-001998: Ri’é | RD-002014: Ri’í,SRC-02,DICCIONARIO raramuri.pdf,73,74,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000360,Ri’echa,Ri’icha,ri'echa,ri'icha,i/e,Gráfica,Comparación automática de lemas documentados,RD-001999,RD-001999|RD-002016,RD-002016,Vt | Vt,RD-001999: Ri’echa | RD-002016: Ri’icha,SRC-02,DICCIONARIO raramuri.pdf,73,74,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000361,Ri’ré,Ri’rí,ri're,ri'ri,i/e,Gráfica,Comparación automática de lemas documentados,RD-002078,RD-002078|RD-002082,RD-002082,Adv | Adv,RD-002078: Ri’ré | RD-002082: Ri’rí,SRC-02,DICCIONARIO raramuri.pdf,75,75,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000362,Rihuera,Rihuira,rihuera,rihuira,i/e,Gráfica,Comparación automática de lemas documentados,RD-002005,RD-002005|RD-002010,RD-002010,Vi | Vt,RD-002005: Rihuera | RD-002010: Rihuira,SRC-02,DICCIONARIO raramuri.pdf,73,73,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000363,Rihuera,Rihuira,rihuera,rihuira,i/e,Gráfica,Comparación automática de lemas documentados,RD-002005,RD-002005|RD-002011,RD-002011,Vi | Adv,RD-002005: Rihuera | RD-002011: Rihuira,SRC-02,DICCIONARIO raramuri.pdf,73,74,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000364,Rijé,Rijí,rije,riji,i/e,Gráfica,Comparación automática de lemas documentados,RD-002022,RD-002022|RD-002023,RD-002023,S | Vt,RD-002022: Rijé | RD-002023: Rijí,SRC-02,DICCIONARIO raramuri.pdf,74,74,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000365,Ritehuá,ritihuá,ritehua,ritihua,i/e,Gráfica,Explícita en el lema,RD-002100,RD-002100,,Vt,"Ritehuá, ritihuá",SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito,Pendiente de cotejo lingüístico
VAR-000366,Ro’hué,Ro’huí,ro'hue,ro'hui,i/e,Gráfica,Comparación automática de lemas documentados,RD-002131,RD-002131|RD-002134,RD-002134,Vt | Vi,RD-002131: Ro’hué | RD-002134: Ro’huí,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000367,Rohué,Rohuí,rohue,rohui,i/e,Gráfica,Comparación automática de lemas documentados,RD-002129,RD-002129|RD-002133,RD-002133,Vi pl | S,RD-002129: Rohué | RD-002133: Rohuí,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000368,Rohué,Rohuí,rohue,rohui,i/e,Gráfica,Comparación automática de lemas documentados,RD-002130,RD-002130|RD-002133,RD-002133,Vt | S,RD-002130: Rohué | RD-002133: Rohuí,SRC-02,DICCIONARIO raramuri.pdf,76,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000369,Sébari,Síbari,sebari,sibari,i/e,Gráfica,Comparación automática de lemas documentados,RD-002266,RD-002266|RD-002272,RD-002272,Adj | S,RD-002266: Sébari | RD-002272: Síbari,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000370,Sehuá,Sihuá,sehua,sihua,i/e,Gráfica,Comparación automática de lemas documentados,RD-002267,RD-002267|RD-002287,RD-002287,Vi | S,RD-002267: Sehuá | RD-002287: Sihuá,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000371,Sehuá,Sihuá,sehua,sihua,i/e,Gráfica,Comparación automática de lemas documentados,RD-002267,RD-002267|RD-002288,RD-002288,Vi | Vi,RD-002267: Sehuá | RD-002288: Sihuá,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000372,Simé,Simí,sime,simi,i/e,Gráfica,Comparación automática de lemas documentados,RD-002299,RD-002299|RD-002301,RD-002301,Vt | Vi sg,RD-002299: Simé | RD-002301: Simí,SRC-02,DICCIONARIO raramuri.pdf,80,80,Transcrito | Transcrito,Pendiente de cotejo lingüístico
